country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","12-04-2026 20:00:00",26.895552,76.334753,CO,2,105,28
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","12-04-2026 20:00:00",26.699557,77.898881,NH3,NA,NA,NA
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","12-04-2026 20:00:00",26.470859,74.646594,NH3,3,4,4
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","12-04-2026 20:00:00",26.470859,74.646594,OZONE,7,49,41
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","12-04-2026 20:00:00",26.295810,73.082283,SO2,1,14,3
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","12-04-2026 20:00:00",26.358805,73.047444,PM2.5,23,88,48
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","12-04-2026 20:00:00",26.358805,73.047444,NH3,2,5,4
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","12-04-2026 20:00:00",26.253384,72.976571,PM10,47,159,102
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","12-04-2026 20:00:00",26.253384,72.976571,NO2,5,54,15
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","12-04-2026 20:00:00",26.506177,77.025989,PM10,NA,NA,NA
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","12-04-2026 20:00:00",26.506177,77.025989,CO,48,61,53
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","12-04-2026 20:00:00",26.506177,77.025989,OZONE,80,130,107
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","12-04-2026 20:00:00",25.164090,75.858137,PM2.5,17,305,78
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","12-04-2026 20:00:00",25.164090,75.858137,PM10,78,262,139
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","12-04-2026 20:00:00",25.164090,75.858137,SO2,5,21,10
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","12-04-2026 20:00:00",26.960669,75.771817,NO2,11,132,43
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","12-04-2026 20:00:00",26.9502929,75.730943,NO2,34,124,59
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","12-04-2026 20:00:00",26.9502929,75.730943,OZONE,13,40,36
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","12-04-2026 20:00:00",26.912329,70.909168,NH3,14,21,17
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","12-04-2026 20:00:00",26.912329,70.909168,CO,18,48,26
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","12-04-2026 20:00:00",25.344694,72.626208,PM2.5,27,62,47
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","12-04-2026 20:00:00",25.344694,72.626208,NO2,4,140,22
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","12-04-2026 20:00:00",25.344694,72.626208,CO,9,119,31
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","12-04-2026 20:00:00",24.588397,76.172782,PM10,109,298,143
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","12-04-2026 20:00:00",24.588397,76.172782,NO2,24,166,91
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","12-04-2026 20:00:00",29.931624,73.864511,PM2.5,20,70,42
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","12-04-2026 20:00:00",29.931624,73.864511,CO,39,53,43
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","12-04-2026 20:00:00",26.159933,75.780517,NH3,5,14,7
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","12-04-2026 20:00:00",24.5886166,73.6321397,PM10,88,170,123
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","12-04-2026 20:00:00",24.5886166,73.6321397,SO2,1,6,4
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","12-04-2026 20:00:00",27.338530,88.614099,PM2.5,19,49,36
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","12-04-2026 20:00:00",27.338530,88.614099,PM10,19,52,36
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB","12-04-2026 20:00:00",13.0664,"80.2112 ",PM2.5,5,47,17
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","12-04-2026 20:00:00",25.036360,73.883502,NO2,16,29,21
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","12-04-2026 20:00:00",26.031443,76.359327,PM10,89,432,163
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","12-04-2026 20:00:00",27.608912,75.153302,SO2,5,11,6
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","12-04-2026 20:00:00",24.885261,72.857549,NO2,4,54,18
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","12-04-2026 20:00:00",26.699557,77.898881,OZONE,19,83,73
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","12-04-2026 20:00:00",23.837789,73.714926,PM10,84,138,104
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","12-04-2026 20:00:00",23.837789,73.714926,OZONE,12,67,59
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","12-04-2026 20:00:00",29.610750,74.283608,PM10,61,131,87
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","12-04-2026 20:00:00",26.268249,73.0193853,PM2.5,20,188,80
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","12-04-2026 20:00:00",26.268249,73.0193853,NH3,5,9,7
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","12-04-2026 20:00:00",26.268249,73.0193853,SO2,1,11,5
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","12-04-2026 20:00:00",26.268249,73.0193853,OZONE,27,100,86
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","12-04-2026 20:00:00",26.295810,73.082283,PM2.5,17,65,39
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","12-04-2026 20:00:00",27.213494,73.734444,CO,6,24,12
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","12-04-2026 20:00:00",27.213494,73.734444,OZONE,47,117,102
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","12-04-2026 20:00:00",25.771061," 73.340227",PM10,44,171,131
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","12-04-2026 20:00:00",25.771061," 73.340227",NO2,13,23,16
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","12-04-2026 20:00:00",26.9164092,75.7994901,SO2,33,50,40
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","12-04-2026 20:00:00",26.786682,75.827928,PM2.5,17,348,119
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","12-04-2026 20:00:00",26.786682,75.827928,NH3,2,4,2
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","12-04-2026 20:00:00",26.902909,75.836858,NO2,15,95,37
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","12-04-2026 20:00:00",17.460103,78.334361,PM10,25,39,31
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","12-04-2026 20:00:00",17.460103,78.334361,SO2,8,13,10
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","12-04-2026 20:00:00",17.470431,78.566959,NO2,13,33,23
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","12-04-2026 20:00:00",17.470431,78.566959,OZONE,11,30,30
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","12-04-2026 20:00:00",17.585705,78.126199,PM2.5,32,146,78
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","12-04-2026 20:00:00",17.585705,78.126199,PM10,69,105,80
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","12-04-2026 20:00:00",17.585705,78.126199,NO2,11,16,14
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","12-04-2026 20:00:00",17.393559,78.339194,NH3,2,3,2
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","12-04-2026 20:00:00",17.544899,78.486949,PM10,76,94,84
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","12-04-2026 20:00:00",17.544899,78.486949,NO2,10,12,11
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","12-04-2026 20:00:00",17.544899,78.486949,SO2,4,9,7
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","12-04-2026 20:00:00",17.429398,78.569354,NH3,NA,NA,NA
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","12-04-2026 20:00:00",17.429398,78.569354,OZONE,24,28,26
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","12-04-2026 20:00:00",17.37206,78.50864,NH3,2,4,2
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","12-04-2026 20:00:00",17.528544,78.286195,PM10,68,84,75
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB","12-04-2026 20:00:00",17.4559458,78.4332152,SO2,2,18,10
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","12-04-2026 20:00:00",17.417094,78.457437,PM10,80,92,85
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","12-04-2026 20:00:00",17.417094,78.457437,OZONE,16,47,42
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB","12-04-2026 20:00:00",13.1278,80.2642,PM2.5,3,44,25
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB","12-04-2026 20:00:00",13.1278,80.2642,PM10,8,53,31
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB","12-04-2026 20:00:00",13.1278,80.2642,NO2,12,15,14
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","12-04-2026 20:00:00",13.1662,80.2584,SO2,11,14,13
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","12-04-2026 20:00:00",13.164544,80.26285,NH3,6,7,7
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","12-04-2026 20:00:00",23.8175497,91.2726974,OZONE,4,21,16
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","12-04-2026 20:00:00",27.23711,78.01936,PM10,111,383,185
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","12-04-2026 20:00:00",27.23711,78.01936,CO,18,20,18
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","12-04-2026 20:00:00",13.4127,80.1081,PM2.5,40,234,89
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB","12-04-2026 20:00:00",11.0328,77.0349,NH3,1,1,1
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","12-04-2026 20:00:00",13.4127,80.1081,SO2,17,23,20
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB","12-04-2026 20:00:00",11.0973603,77.3228673,PM2.5,44,98,58
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","12-04-2026 20:00:00",13.164544,80.26285,OZONE,10,13,10
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","12-04-2026 20:00:00",27.19862,77.92066,SO2,4,11,6
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","12-04-2026 20:00:00",28.964949,77.278761,PM10,86,320,142
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","12-04-2026 20:00:00",28.359581,79.414455,PM10,31,58,46
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","12-04-2026 20:00:00",28.38910936,79.42963708,PM10,56,106,88
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","12-04-2026 20:00:00",28.38910936,79.42963708,NH3,1,1,1
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","12-04-2026 20:00:00",26.730136,83.433859,CO,3,4,4
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","12-04-2026 20:00:00",28.47272,77.482000,NO2,28,168,82
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","12-04-2026 20:00:00",28.725645,77.749675,PM2.5,28,303,133
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","12-04-2026 20:00:00",25.4547,78.6039,NO2,6,8,6
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","12-04-2026 20:00:00",25.4547,78.6039,NH3,4,4,4
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","12-04-2026 20:00:00",27.19412,77.96237,NO2,36,36,36
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB","12-04-2026 20:00:00",27.169338,78.03582,NO2,25,34,29
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB","12-04-2026 20:00:00",27.169338,78.03582,NH3,3,3,3
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","12-04-2026 20:00:00",25.4547,78.6039,OZONE,4,9,7
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","12-04-2026 20:00:00",26.428282,80.327067,PM2.5,29,200,85
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","12-04-2026 20:00:00",25.4547,78.6039,SO2,12,20,14
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","12-04-2026 20:00:00",25.4547,78.6039,CO,4,24,8
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","12-04-2026 20:00:00",28.757294,77.278792,NH3,1,8,4
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","12-04-2026 20:00:00",28.757294,77.278792,CO,6,50,12
India,Uttar_Pradesh,Ghaziabad,"Ved Vihar-Loni, Ghaziabad - UPPCB","12-04-2026 20:00:00","28.739153 ","77.273668 ",NO2,32,70,46
India,Uttar_Pradesh,Ghaziabad,"Ved Vihar-Loni, Ghaziabad - UPPCB","12-04-2026 20:00:00","28.739153 ","77.273668 ",NH3,18,28,23
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","12-04-2026 20:00:00",27.106972,78.000111,NO2,13,13,13
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","12-04-2026 20:00:00",27.106972,78.000111,SO2,4,12,8
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","12-04-2026 20:00:00",26.766433,80.927299,PM2.5,40,339,108
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","12-04-2026 20:00:00",26.766433,80.927299,OZONE,1,90,80
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","12-04-2026 20:00:00",26.868120,81.005119,PM10,114,164,133
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","12-04-2026 20:00:00",26.868120,81.005119,NO2,9,11,10
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","12-04-2026 20:00:00",26.868120,81.005119,CO,36,44,42
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","12-04-2026 20:00:00",26.4703136,80.3229863,CO,26,111,64
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","12-04-2026 20:00:00",28.2348927,77.8683002,PM10,62,174,122
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","12-04-2026 20:00:00",28.2348927,77.8683002,NH3,1,1,1
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","12-04-2026 20:00:00",26.509954,80.249612,PM10,88,140,114
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","12-04-2026 20:00:00",26.509954,80.249612,SO2,10,13,11
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","12-04-2026 20:00:00",26.509954,80.249612,CO,18,52,22
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","12-04-2026 20:00:00",26.509954,80.249612,OZONE,16,18,17
India,Uttar_Pradesh,Modinagar,"SRM University, Modinagar - UPPCB","12-04-2026 20:00:00","28.798171 ","77.540243 ",NH3,3,3,3
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","12-04-2026 20:00:00",28.83526,78.74460,PM2.5,13,54,31
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","12-04-2026 20:00:00",28.9535882,77.7622941,SO2,6,16,10
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","12-04-2026 20:00:00",29.063510,77.709723,PM2.5,22,107,58
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","12-04-2026 20:00:00",26.8458805,80.9365541,PM2.5,39,119,86
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","12-04-2026 20:00:00",26.8458805,80.9365541,NO2,34,39,36
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","12-04-2026 20:00:00",26.8458805,80.9365541,NH3,12,20,15
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","12-04-2026 20:00:00",26.90723,80.98579,PM2.5,49,159,86
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","12-04-2026 20:00:00",26.906111,80.948222,SO2,7,15,11
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","12-04-2026 20:00:00",28.999264,77.7590354,PM10,91,223,143
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","12-04-2026 20:00:00",28.840739,78.697531,OZONE,22,115,102
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","12-04-2026 20:00:00",28.88528,78.73880,PM2.5,38,100,62
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","12-04-2026 20:00:00",28.88528,78.73880,NO2,15,16,16
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","12-04-2026 20:00:00",28.88528,78.73880,NH3,4,4,4
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","12-04-2026 20:00:00",28.88528,78.73880,CO,1,42,24
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","12-04-2026 20:00:00",28.856664,78.772638,CO,39,40,40
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","12-04-2026 20:00:00",28.849399,78.742362,NH3,4,4,4
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","12-04-2026 20:00:00",28.849399,78.742362,OZONE,8,94,53
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","12-04-2026 20:00:00",28.802625,78.753728,NH3,5,6,5
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","12-04-2026 20:00:00",27.5714090,77.6557570,SO2,19,20,19
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","12-04-2026 20:00:00",29.2124114,78.9611753,PM10,NA,NA,NA
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","12-04-2026 20:00:00",29.2124114,78.9611753,NH3,NA,NA,NA
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","12-04-2026 20:00:00",29.2124114,78.9611753,OZONE,NA,NA,NA
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","12-04-2026 20:00:00",30.075911,78.2859547,PM2.5,2,2,2
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","12-04-2026 20:00:00",30.075911,78.2859547,NH3,7,7,7
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","12-04-2026 20:00:00",29.4723508,77.7194031,PM10,69,201,114
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","12-04-2026 20:00:00",28.5447608,77.3231257,SO2,11,19,14
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD","12-04-2026 20:00:00",28.6245479,77.3577104,CO,30,48,33
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","12-04-2026 20:00:00",25.494,81.863,PM2.5,26,61,41
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","12-04-2026 20:00:00",25.494,81.863,NO2,12,12,12
India,Uttar_Pradesh,Raebareli," Indira Nagar, Raebareli - NTPC Unchahar","12-04-2026 20:00:00",26.207781,81.245571,PM10,NA,NA,NA
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","12-04-2026 20:00:00",25.301778,82.996789,NH3,1,1,1
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","12-04-2026 20:00:00",25.262326,82.995408,PM10,63,119,91
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","12-04-2026 20:00:00",28.5898,77.3101,PM2.5,27,339,128
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","12-04-2026 20:00:00",28.5898,77.3101,NO2,2,111,41
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","12-04-2026 20:00:00",29.4723508,77.7194031,PM2.5,35,191,81
India,Uttar_Pradesh,Raebareli," Indira Nagar, Raebareli - NTPC Unchahar","12-04-2026 20:00:00",26.207781,81.245571,SO2,5,15,14
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","12-04-2026 20:00:00",28.569230,77.393848,NH3,5,9,7
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","12-04-2026 20:00:00",30.075911,78.2859547,SO2,1,1,1
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","12-04-2026 20:00:00",23.685297,86.945968,PM10,62,120,92
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","12-04-2026 20:00:00",23.6979360,86.9443950,PM2.5,30,88,55
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","12-04-2026 20:00:00",23.6181830,87.1057180,CO,36,108,49
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","12-04-2026 20:00:00",23.616515,87.119133,PM2.5,21,92,55
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","12-04-2026 20:00:00",23.616515,87.119133,PM10,53,110,74
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","12-04-2026 20:00:00",23.616515,87.119133,NO2,9,30,20
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","12-04-2026 20:00:00",22.7605581,88.3617589,CO,22,56,24
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","12-04-2026 20:00:00",22.7605581,88.3617589,OZONE,10,57,45
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","12-04-2026 20:00:00",23.567923,87.306843,PM2.5,63,63,63
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","12-04-2026 20:00:00",23.5087640,87.3544400,CO,52,101,55
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB","12-04-2026 20:00:00",23.549395,87.300496,NO2,27,42,33
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","12-04-2026 20:00:00",22.06047,88.109737,PM2.5,47,85,61
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB","12-04-2026 20:00:00",22.554954,88.292568,PM10,40,111,72
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB","12-04-2026 20:00:00",22.554954,88.292568,NO2,8,56,17
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","12-04-2026 20:00:00",22.611968,88.347422,CO,4,109,50
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB","12-04-2026 20:00:00",22.5367507,88.3638022,SO2,12,30,18
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","12-04-2026 20:00:00",22.58157048,88.41002457,NH3,5,6,5
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB","12-04-2026 20:00:00",22.556640,88.342674,PM2.5,41,86,60
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB","12-04-2026 20:00:00",22.556640,88.342674,NO2,21,77,29
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB","12-04-2026 20:00:00",22.556640,88.342674,NH3,9,12,9
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB","12-04-2026 20:00:00",22.556640,88.342674,OZONE,3,49,36
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","12-04-2026 20:00:00",22.49929,88.36917,PM2.5,52,126,74
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","12-04-2026 20:00:00",22.49929,88.36917,NH3,11,19,13
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","12-04-2026 20:00:00",22.49929,88.36917,SO2,4,9,6
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","12-04-2026 20:00:00",22.627847,88.380669,CO,23,104,36
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB","12-04-2026 20:00:00",22.51106,88.35142,CO,16,40,18
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","12-04-2026 20:00:00",22.5448082,88.3403691,NH3,7,8,8
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","12-04-2026 20:00:00",22.5448082,88.3403691,OZONE,21,98,74
India,Andhra_Pradesh,Nellore,"Ambedkar Nagar, Nellore - APPCB ","12-04-2026 20:00:00","14.438164 ","79.966814 ",NH3,4,4,4
India,Andhra_Pradesh,Nellore,"Ambedkar Nagar, Nellore - APPCB ","12-04-2026 20:00:00","14.438164 ","79.966814 ",OZONE,3,34,26
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","12-04-2026 20:00:00",13.615387,79.409230,NO2,18,21,20
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","12-04-2026 20:00:00",13.615387,79.409230,CO,30,34,31
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","12-04-2026 20:00:00",13.615387,79.409230,OZONE,25,26,26
